source,event,date,replicate,window_idx,t_start_s,t_end_s,dop_mean,dop_std,dop_min,dop_max,step_mean,step_std,step_max,step_rms,step_p95,cum_arc,theta_mean,theta_std,theta_max,theta_rms,psd_peak_freq,psd_peak_power,bp_low,bp_mid,bp_high,s1_std,s2_std,s3_std,s1_range,s2_range,s3_range
DPQAM16-200G,TAP,310326,2,26,78.0001,84.0001,1.0,8.246730145849046e-17,0.9999999999999998,1.0000000000000002,8.696803052570965,4.739904134326213,33.64139985168477,9.90459865606933,17.47180475506969,67043.65473226957,7.244811079761169,3.5666025198750746,23.40628392996855,8.075143411494896,16.29867872036144,1.5172157644533805e-05,0.0001368966978287549,0.0004458018644359533,0.0022345130124667937,0.09626400341216486,0.07658024338853987,0.06710006105955589,0.6841680879257604,0.5076954539390575,0.4060011736802299
DPQAM16-200G,TAP,310326,2,27,81.0001,87.0001,1.0,8.218252514425585e-17,0.9999999999999998,1.0000000000000002,8.69615093394675,4.773967164440856,36.54334245091725,9.920373155942393,17.347894710714975,68821.33849125459,7.258857580715976,3.59519390315667,24.917076568338253,8.100397063009485,10.98804500710243,2.1060885661870643e-05,0.00017415349141618593,0.0004310274601519312,0.0022346172493896625,0.09701925145938708,0.07671039923260137,0.06682755124314248,0.7463070620413684,0.4866994376570714,0.4014136183025887
DPQAM16-200G,TAP,310326,3,0,0.0001,6.0001,1.0,8.303294496697192e-17,0.9999999999999998,1.0000000000000002,8.520271850799876,4.600324949119335,32.2136748566824,9.682872613487309,17.105569794335004,66679.64750435983,7.352301064878252,3.665274834674824,23.331828866907465,8.215264485231772,10.911312849162519,1.613446343895138e-05,0.0001389353459054771,0.0004291156290888491,0.002336109873774116,0.09442510773852696,0.0770034245267263,0.06620079421471152,0.6452562999400521,0.49933447015504895,0.3985487496553488
DPQAM16-200G,TAP,310326,3,1,3.0001,9.0001,1.0,8.277622024511956e-17,0.9999999999999998,1.0000000000000002,8.575294801845727,4.664259284520294,32.2136748566824,9.761710690846977,17.115661048694488,67882.03365141078,7.281028016288887,3.5731582560419826,28.484568151662312,8.110538138539555,10.972612359549855,9.712285511510126e-06,9.023364956623064e-05,0.0003933920187297898,0.002316494774846631,0.0947571515545628,0.07686013458560571,0.0672646131414747,0.7159445253286525,0.5276727477394959,0.40131857443223673
DPQAM16-200G,TAP,310326,3,2,6.0001,12.0001,1.0,8.289007299639997e-17,0.9999999999999998,1.0000000000000002,8.515123929024004,4.621760767603972,30.926949703206002,9.688550362133668,16.846659028735637,67388.69077429596,7.249858840986443,3.556897917423531,28.484568151662312,8.075393241768548,10.926573426579889,8.619697353422964e-06,8.188730869234368e-05,0.00036689729032454753,0.002332876680122913,0.09379174871718296,0.07731270586911178,0.06798184595150675,0.7343976661253958,0.5276727477394959,0.4252053291201523
DPQAM16-200G,TAP,310326,3,3,9.0001,15.0001,1.0,8.151113581105675e-17,0.9999999999999998,1.0000000000000002,8.43886081339476,4.586502886491573,32.158962342705394,9.604706167064414,16.779732555625596,66152.22991620153,7.23414971354812,3.555867573501901,23.587823076260353,8.060838435194608,10.850694444453671,9.215831312836761e-06,8.373420363943937e-05,0.0003792967087198441,0.0023163766354659045,0.09385717182330904,0.07697375059676544,0.06803257870264924,0.7118199280600228,0.516741529210089,0.4411289024343612
DPQAM16-200G,TAP,310326,3,4,12.0001,18.0001,1.0,8.084682487607678e-17,0.9999999999999998,1.0000000000000002,8.535709423062517,4.699141394149758,34.84381425154377,9.743729532225839,16.96742950487627,68208.85399969257,7.260136729181039,3.5656805641831997,23.96228153167832,8.08848955072561,484.10790598261326,8.201535144616346e-06,6.845905328170852e-05,0.00034712201666954324,0.00226153211526576,0.09532130734117203,0.07649976771024823,0.06886668585744758,0.7192912836521189,0.5209848382671554,0.45169939132494813
DPQAM16-200G,TAP,310326,3,5,15.0001,21.0001,1.0,8.216936792304678e-17,0.9999999999999998,1.0000000000000002,8.507988239667366,4.727740960791163,34.84381425154377,9.73331384877015,17.019523931867152,67757.6183407109,7.2663916792564995,3.5436427249083238,23.96228153167832,8.0844203130567,482.04787234045585,9.39003127437871e-06,7.573237694947847e-05,0.000357884081967708,0.0022246148793868326,0.0948446120794046,0.07691030637075523,0.06898306474796372,0.7337233720669254,0.49597778684195404,0.4243338603136399
DPQAM16-200G,TAP,310326,3,6,18.0001,24.0001,1.0,8.217337904850301e-17,0.9999999999999998,1.0000000000000002,8.579355854218777,4.731379287410588,32.232702953394586,9.797514829519573,17.281594831677136,67442.31637001381,7.302872705945665,3.554753466810984,22.461582435699942,8.12208236655175,406.9010416660087,8.173953595252143e-06,7.412446067834758e-05,0.00037326640940133914,0.0023267898122928984,0.0945248991352273,0.07809104048525922,0.06837380132423841,0.7050038189936682,0.521006941225691,0.41114042433171494
DPQAM16-200G,TAP,310326,3,7,21.0001,27.0001,1.0,8.203708413038907e-17,0.9999999999999998,1.0000000000000002,8.656809389891835,4.710719550272868,32.232702953394586,9.855517616758771,17.187421526284496,69514.17940083143,7.316135144576318,3.5719015833449155,24.255493249706404,8.141517940458442,464.10891089210077,8.42309106925222e-06,7.502668213602228e-05,0.0003832331898823184,0.002277824246464399,0.0948244732989531,0.07800562624614835,0.06865908940631782,0.7306808497166486,0.525960834129042,0.4493762397179224
DPQAM16-200G,TAP,310326,3,8,24.0001,30.0001,1.0,8.30419406150036e-17,0.9999999999999998,1.0000000000000002,8.586598376842957,4.648352569639988,30.648697041697094,9.764059263281887,17.06940448693845,70238.37472257539,7.266872927907147,3.543195918278145,24.255493249706404,8.084657040694596,11.19269340974428,8.15088462182151e-06,7.910637902498053e-05,0.00034567842308318473,0.0022120044559827967,0.09381766617649152,0.07735027836189347,0.06814514081649861,0.7306808497166486,0.525960834129042,0.4348705661557619
DPQAM16-200G,TAP,310326,3,9,27.0001,33.0001,1.0,8.310147479912627e-17,0.9999999999999998,1.0000000000000002,8.439422668670273,4.636922529454311,29.85884781976457,9.62937721374683,17.143738872016026,67625.0938440549,7.25350885653517,3.556944422958173,22.487936399743703,8.078690757780459,188.38652482365623,7.802872838324325e-06,7.758525699995838e-05,0.00038011713707974,0.0022080803193921562,0.09306276787716514,0.07765463951744182,0.06755449364226038,0.7104692448956389,0.5369440592150552,0.39142220742504497
DPQAM16-200G,TAP,310326,3,10,30.0001,36.0001,1.0,8.313210933942529e-17,0.9999999999999998,1.0000000000000002,8.41695889909152,4.630963686944402,30.562658722312463,9.606821627301802,17.089451249233242,66569.72793291483,7.216467708392593,3.5618132747055986,22.487936399743703,8.047603369335622,432.20413165138876,8.263096320684373e-06,7.350301586945888e-05,0.0003894708684591704,0.002227725713224737,0.09314624156800812,0.07802925517408743,0.06811424491364355,0.6620527536342655,0.5441299787770747,0.39151208741774324
DPQAM16-200G,TAP,310326,3,11,33.0001,39.0001,1.0,8.259391899749049e-17,0.9999999999999998,1.0000000000000002,8.527862492837599,4.674306021639104,34.05374288914293,9.724894625685046,17.108234561305654,68282.59498015065,7.238307067668907,3.5443218796614295,24.277605497358106,8.059485516614096,446.27115655820916,8.572809845297138e-06,7.210025682206493e-05,0.00040641206162593454,0.0021497309020461447,0.09392256175606566,0.07776426830449201,0.06894630139729747,0.727202345409279,0.515868815827274,0.3933362434679407
DPQAM16-200G,TAP,310326,3,12,36.0001,42.0001,1.0,8.270231862590325e-17,0.9999999999999998,1.0000000000000002,8.414314560402536,4.667002444603935,34.05374288914293,9.621933347271806,17.11109833059402,67045.2584172874,7.220134799070275,3.494648553918856,24.277605497358106,8.02140355749246,10.95722300144062,8.0716687771209e-06,7.617961787963006e-05,0.0004125257261283198,0.0021327319731204494,0.09391473100369616,0.07671783389504785,0.06882476981742722,0.727202345409279,0.515868815827274,0.3933362434679407
DPQAM16-200G,TAP,310326,3,13,39.0001,45.0001,1.0,8.261007701154563e-17,0.9999999999999998,1.0000000000000002,8.442684686030601,4.706198674198369,32.446654121762236,9.66577625795063,17.329217729067537,67406.39453326832,7.230899439421984,3.4905946281789735,22.840748979259406,8.02933107807276,11.050212164097637,8.069367955136148e-06,7.551857900468273e-05,0.000428311794048531,0.002068634508193846,0.094460593455015,0.07634214882968085,0.06844388166344013,0.6684794260834449,0.4912349172183711,0.3865842904028409
DPQAM16-200G,TAP,310326,3,14,42.0001,48.0001,1.0,8.264595443764138e-17,0.9999999999999998,1.0000000000000002,8.554730883409963,4.750015560893485,32.446654121762236,9.784991993675746,17.353086390902998,68010.11052310921,7.32158332353072,3.5488804342372267,24.694819043041658,8.136346520393227,11.081560283632797,2.0130010586183296e-05,0.00016936816500555765,0.00045066826463958373,0.001996434548411807,0.09556982484520335,0.07651489879394527,0.07029305790249564,0.7403569827874164,0.4839919452350358,0.3799404556399838
DPQAM16-200G,TAP,310326,3,15,45.0001,51.0001,1.0,8.410858521926944e-17,0.9999999999999998,1.0000000000000002,8.52344499637163,4.692901721316535,31.789876164363406,9.72997642197083,17.20367832523366,67607.96571121977,7.33309315393585,3.545861406004271,24.694819043041658,8.14539061769854,11.097301136380539,2.549320200895463e-05,0.00020860963831106284,0.00040888900140148197,0.0019713914810102775,0.09534910564396486,0.07570545894250562,0.07070680251095698,0.7403569827874164,0.48463635025839663,0.3945253560734936
DPQAM16-200G,TAP,310326,3,16,48.0001,54.0001,1.0,8.424831852585122e-17,0.9999999999999997,1.0000000000000002,8.461446149754508,4.660140103708933,33.178165864643695,9.659864219097063,17.199254315921824,68216.17885932085,7.2911387402172725,3.525498618758518,21.355609345468164,8.098755746407305,11.144793152648681,2.8208074443658474e-05,0.00022922011366661364,0.00037759314704783595,0.001969300680015372,0.09357626242772506,0.07606024425700952,0.07067105725243739,0.665242788253543,0.48770848539241346,0.41077000196039903
DPQAM16-200G,TAP,310326,3,17,51.0001,57.0001,1.0,8.310666005322917e-17,0.9999999999999997,1.0000000000000002,8.44350590365065,4.629789540610977,33.178165864643695,9.629524553960811,16.9975249497758,67649.369300049,7.247426916677986,3.5442664234404946,22.719717917282917,8.067652780884675,11.128917378854327,3.1019960088898176e-05,0.00025738285638981227,0.00039420973139416286,0.0020082487231666466,0.09253096322966392,0.07638438822672473,0.07063653265288819,0.6812174140479834,0.5282522079100743,0.43931513468837846
DPQAM16-200G,TAP,310326,3,18,54.0001,60.0001,1.0,8.338641330158118e-17,0.9999999999999997,1.0000000000000002,8.57458421325701,4.6456545318193,33.92093353351344,9.752210029488165,16.98739200756518,70200.12095393514,7.323807397710728,3.5717060610993276,26.531580828883172,8.1483273734955,11.371906841352134,3.095438931331068e-05,0.0002505011320168065,0.00039126581579426343,0.0019747036546501288,0.09427142426389536,0.0761096468928594,0.0711318781112111,0.7816239873585262,0.5545217049255786,0.41864413901682973
DPQAM16-200G,TAP,310326,3,19,57.0001,63.0001,1.0,8.40497231306211e-17,0.9999999999999997,1.0000000000000002,8.627832956417233,4.702388927095277,34.679230449086035,9.826085850709205,17.254188919888577,72491.0524998176,7.41348122694157,3.5852601859869293,26.531580828883172,8.234913144863041,11.57407407405536,3.6795987357604695e-05,0.0002917320713046941,0.00036411932596890637,0.0019473520109951367,0.09502746107238844,0.07631461384635486,0.07204962686189331,0.7816239873585262,0.5273740878493312,0.4487145658847037
DPQAM16-200G,TAP,310326,3,20,60.0001,66.0001,1.0,8.268839470138847e-17,0.9999999999999997,1.0000000000000002,8.74191479893009,4.8080312404368275,34.679230449086035,9.976885223393593,17.734888148128,73807.98664736675,7.433134773338116,3.6153528262646875,24.981811897019707,8.265728559358113,11.608469539515125,3.357446149345898e-05,0.0002709448386006161,0.0003738229874880148,0.0019721322958707556,0.0959503780612093,0.07715089167306859,0.07207499209010362,0.7360953702081445,0.5148321836633902,0.4322508211711942
DPQAM16-200G,TAP,310326,3,21,63.0001,69.0001,1.0,8.304342489789246e-17,0.9999999999999997,1.0000000000000002,8.776850244361478,4.810190992933067,31.55387217814077,10.008548226413387,17.66571168507174,73909.85590776801,7.432288361667382,3.598945365073115,21.803683481623185,8.257803462892397,11.556952662746399,2.514103230722705e-05,0.0002070576683490666,0.0004000465085692704,0.0020046952762571477,0.09641389843468792,0.07757449934814642,0.07159876258084166,0.6938126230217005,0.5261551771273206,0.41651505148272683
DPQAM16-200G,TAP,310326,3,22,66.0001,72.0001,1.0,8.338841640916022e-17,0.9999999999999998,1.0000000000000002,8.617880950582785,4.722111493207342,32.27606510403147,9.826810725392983,17.294431871835993,72338.4926991919,7.459231408311154,3.559525431157063,24.211106003238243,8.265007834103335,11.539881831677514,2.714902626303889e-05,0.00021673992048573652,0.0003847817974167824,0.0019522841135557417,0.09517320452757796,0.07792300343053749,0.0724702734700364,0.6811524299863063,0.5207548373881966,0.4136890699232272
DPQAM16-200G,TAP,310326,3,23,69.0001,75.0001,1.0,8.322139476987444e-17,0.9999999999999998,1.0000000000000002,8.609774497558785,4.718047392404324,32.27606510403147,9.817748626634668,17.18890349261364,72055.20277006947,7.432966992487415,3.565248839180909,24.211106003238243,8.243785392444918,11.522861357042332,2.747155496365183e-05,0.00021992431925436842,0.0003709955280651524,0.001953254617545837,0.09464021186070307,0.07750677261099091,0.07254825010089097,0.7146466506177473,0.5059809373563425,0.40151217524682536
DPQAM16-200G,TAP,310326,3,24,72.0001,78.0001,1.0,8.286658483507527e-17,0.9999999999999998,1.0000000000000002,8.68128376392882,4.7817110407529775,32.463006042791314,9.911077048793086,17.52031566182536,72124.10551072063,7.384883754822377,3.5901622751305946,23.62352110816067,8.211319822903645,11.455278592415192,2.2329543474927976e-05,0.0001850772522026196,0.00039241270807828526,0.0020531918602767346,0.0949970868850585,0.07760618005247584,0.07185780185565803,0.692288644587113,0.49273026775406276,0.4222441115750059
DPQAM16-200G,TAP,310326,3,25,75.0001,81.0001,1.0,8.193244521194104e-17,0.9999999999999998,1.0000000000000002,8.71508741194012,4.796422100769608,33.53001068425799,9.947784354644417,17.63902931138595,72849.41567640746,7.395151077316254,3.573263026621233,23.780686498641746,8.213188669070624,11.522861357042332,2.435996373035873e-05,0.0002004185830254563,0.0004035621239356504,0.0020183465590882595,0.09506686381926888,0.07769160297738435,0.07160292621556771,0.6875031937512683,0.5669645122514315,0.4222441115750059
DPQAM16-200G,TAP,310326,3,26,78.0001,84.0001,1.0,8.228449575667238e-17,0.9999999999999998,1.0000000000000002,8.723831167223436,4.799877207889472,34.217417521517966,9.957110597208201,17.60136551203246,73062.08602549628,7.392444034868002,3.5963935008774643,23.780686498641746,8.2208439361059,11.57407407405536,3.020397119422837e-05,0.0002509257297059463,0.0003955273718899393,0.0019648621109925792,0.0951813565914788,0.07716073736499872,0.07151423921466281,0.6937605884148369,0.5753167247074085,0.44799455335713184
DPQAM16-200G,TAP,310326,3,27,81.0001,87.0001,1.0,8.236576475498947e-17,0.9999999999999997,1.0000000000000002,8.665578861188658,4.7412566689999,34.217417521517966,9.877842466896086,17.48792055262098,72730.20338195641,7.291464228074099,3.6011575757642684,21.91948974500928,8.132268224472716,11.539881831677514,2.2840819319444153e-05,0.0001916892443811767,0.00038653355683477707,0.0020268738661142283,0.09449856241369671,0.0767722183679832,0.07106698672942822,0.6657513375024262,0.49305602326138687,0.4487243815577217
DPQAM16-200G,VB,310326,1,0,0.0001,6.0001,1.0,8.303755165136053e-17,0.9999999999999997,1.0000000000000002,8.5967245447938,4.611697463376032,32.302420555237006,9.755584369619745,16.946243183889443,64458.240636863906,7.187744699625623,3.6659684344822474,22.757393263882683,8.068642911271787,10.279605263158127,1.2492836944837695e-05,0.00010562704393338782,0.0004374417756590463,0.0024882048425414168,0.09142485385925045,0.06558606772408064,0.08211845351399284,0.6827381159883639,0.4422068397006684,0.5186751413939854
DPQAM16-200G,VB,310326,1,1,3.0001,9.0001,1.0,8.294379277402227e-17,0.9999999999999997,1.0000000000000002,8.864324826683145,4.743316258546068,32.302420555237006,10.053621425214828,17.553238011894333,70728.44779210481,7.158227643484228,3.6356821257460896,23.049049272474637,8.028599349538583,10.941876750708904,1.3224597062632537e-05,0.00011589899324714127,0.00036567966432775155,0.0023619986091500847,0.09190762885574065,0.06508077149798595,0.08165543429088218,0.6716415365206972,0.4422068397006684,0.5213366614997095
DPQAM16-200G,VB,310326,1,2,6.0001,12.0001,1.0,8.328414319712395e-17,0.9999999999999997,1.0000000000000002,9.057451116612445,4.738804704321667,33.23911078605449,10.222215550237882,17.700541830982804,74560.93759195364,7.139362250281571,3.5743710934465716,23.049049272474637,7.9841481733752895,11.472099853154532,1.0078035126381649e-05,9.4351856945808e-05,0.00030767199833012975,0.002183981914004506,0.0915012509674207,0.0648787578882649,0.08139845397966654,0.6780287774777091,0.4270679522648796,0.48550962211557264
