Time_s,S0,S1,S2,S3
1.504335,0.034882,-0.200012,-0.734222,-0.652649
1.504958,0.040955,-0.215820,-0.762848,-0.615387
1.505580,0.033752,-0.185669,-0.750000,-0.636139
1.506334,0.037750,-0.221954,-0.717102,-0.663422
1.506989,0.040649,-0.223999,-0.687805,-0.692322
1.507636,0.036835,-0.197510,-0.747528,-0.640015
1.508258,0.039520,-0.367462,-0.746521,-0.558167
1.508981,0.043427,-0.241760,-0.721100,-0.650848
1.509607,0.034668,-0.250000,-0.606384,-0.757996
1.510557,0.038544,-0.240479,-0.590485,-0.771454
1.511483,0.039703,-0.241943,-0.702789,-0.675140
1.512309,0.040710,-0.239746,-0.757996,-0.609619
1.512960,0.040344,-0.162018,-0.716003,-0.684021
1.513683,0.039978,-0.245422,-0.743134,-0.626160
1.514357,0.039124,-0.353790,-0.691040,-0.632080
1.515015,0.039581,-0.212006,-0.695862,-0.688965
1.515675,0.038239,-0.144257,-0.675507,-0.725983
1.516385,0.031982,-0.362091,-0.681061,-0.643707
1.517063,0.045135,-0.159210,-0.767365,-0.626556
1.517742,0.042175,-0.288239,-0.713989,-0.641937
1.518512,0.036102,-0.244965,-0.691925,-0.681824
1.519211,0.041595,-0.327454,-0.648254,-0.692505
1.519869,0.040680,-0.130646,-0.768036,-0.630646
1.520519,0.033051,-0.337036,-0.643677,-0.687866
1.521194,0.042938,-0.277557,-0.737305,-0.618652
1.521942,0.040405,-0.138031,-0.694580,-0.710419
1.522860,0.046570,-0.185638,-0.535950,-0.826355
1.523504,0.044159,-0.283081,-0.739685,-0.611572
1.524185,0.043732,-0.179932,-0.797089,-0.579498
1.524884,0.043182,-0.129730,-0.742706,-0.658997
1.525609,0.034821,-0.184937,-0.776276,-0.605042
1.526361,0.037811,-0.138367,-0.737885,-0.662628
1.527012,0.044403,-0.257202,-0.755157,-0.604950
1.527638,0.036682,-0.127502,-0.642517,-0.760010
1.528391,0.040619,-0.457214,-0.583344,-0.675690
1.529123,0.042480,-0.346985,-0.732788,-0.588379
1.529794,0.039825,-0.254913,-0.780396,-0.572571
1.530511,0.033386,-0.286713,-0.690369,-0.667450
1.531185,0.028839,-0.263062,-0.696808,-0.672699
1.532162,0.039337,-0.225586,-0.688385,-0.695374
1.533183,0.042664,-0.239319,-0.752167,-0.617523
1.533975,0.043304,-0.107605,-0.565430,-0.820679
1.534712,0.039276,-0.182251,-0.607483,-0.775726
1.535450,0.045258,-0.262207,-0.656525,-0.711395
1.536113,0.047180,-0.279083,-0.538788,-0.796539
1.536903,0.042145,-0.050018,-0.619568,-0.786957
1.537556,0.039978,-0.142883,-0.684357,-0.718903
1.538365,0.046661,-0.135315,-0.658844,-0.745117
1.539244,0.047150,-0.177734,-0.562500,-0.810547
1.540199,0.043610,-0.177063,-0.698456,-0.694580
1.540934,0.043762,-0.148163,-0.609070,-0.779846
1.541647,0.046448,-0.188507,-0.605164,-0.777802
1.542415,0.049744,-0.280457,-0.618103,-0.736176
1.543063,0.043762,-0.193237,-0.513947,-0.838654
1.543753,0.040405,0.015900,-0.670471,-0.747742
1.544474,0.046631,-0.174530,-0.686279,-0.709808
1.545259,0.045380,-0.218628,-0.564789,-0.799622
1.546013,0.044647,-0.146942,-0.604095,-0.783691
1.546788,0.041046,-0.160004,-0.620026,-0.768890
1.547437,0.048615,-0.243408,-0.630219,-0.737762
1.548073,0.041718,-0.120636,-0.675446,-0.732483
1.548735,0.043182,-0.051086,-0.723419,-0.689392
1.549414,0.045990,-0.240021,-0.674011,-0.704010
1.550088,0.048248,-0.227997,-0.523010,-0.821869
1.550738,0.039062,-0.110352,-0.683105,-0.723022
1.551389,0.045227,-0.140259,-0.680908,-0.719513
1.552102,0.045288,-0.123383,-0.543304,-0.833344
1.552818,0.040771,-0.172668,-0.661438,-0.730957
1.553478,0.045044,-0.183899,-0.648773,-0.739685
1.554258,0.045013,-0.273499,-0.546967,-0.793884
1.555036,0.041382,-0.152100,-0.641693,-0.752106
1.555890,0.042938,-0.034210,-0.617523,-0.788483
1.556950,0.044189,-0.033081,-0.609528,-0.793396
1.558085,0.047028,-0.208984,-0.562500,-0.802734
1.559145,0.043945,-0.138092,-0.598328,-0.792908
1.559993,0.041412,-0.041870,-0.612335,-0.790771
1.560816,0.043213,-0.230957,-0.631378,-0.745789
1.561603,0.040466,-0.182678,-0.627869,-0.760284
1.562446,0.042084,-0.225891,-0.611847,-0.760986
1.563167,0.042908,-0.134644,-0.602570,-0.790619
1.563815,0.044159,-0.270691,-0.601257,-0.752075
1.564461,0.049255,-0.111969,-0.684723,-0.723907
1.565085,0.040192,-0.197754,-0.579559,-0.790924
1.565710,0.039612,-0.097687,-0.551178,-0.832581
1.566333,0.046783,-0.180420,-0.660797,-0.731384
1.566959,0.039642,-0.189270,-0.642548,-0.743011
1.567579,0.043365,-0.210999,-0.571747,-0.797485
1.568256,0.040100,-0.172699,-0.538177,-0.825317
1.568984,0.040131,-0.084869,-0.575714,-0.816528
1.569730,0.042847,-0.181641,-0.664551,-0.726501
1.570412,0.047058,-0.218628,-0.636383,-0.740265
1.571209,0.046051,-0.239929,-0.504486,-0.831848
1.571961,0.045349,-0.130829,-0.658234,-0.746857
1.572614,0.044342,-0.189301,-0.757202,-0.627594
1.573259,0.047180,-0.291534,-0.550201,-0.783813
1.573883,0.043091,-0.172363,-0.627686,-0.759583
1.574621,0.048157,-0.145172,-0.707886,-0.691772
1.575243,0.038116,-0.276459,-0.711548,-0.651459
1.575908,0.043671,-0.180695,-0.720612,-0.674377
1.576529,0.038666,-0.379730,-0.712280,-0.594360
1.577209,0.045349,-0.181458,-0.776215,-0.604858
1.577902,0.040039,-0.132446,-0.664398,-0.737457
1.578806,0.038055,-0.164276,-0.712585,-0.683594
1.579799,0.035706,-0.107697,-0.746155,-0.661560
1.580688,0.041901,-0.229279,-0.712219,-0.665863
1.581744,0.031952,-0.235138,-0.732452,-0.640564
1.582562,0.038391,-0.277527,-0.727295,-0.633972
1.583187,0.044678,-0.256165,-0.723389,-0.641418
1.583813,0.035889,-0.043610,-0.738464,-0.679504
1.584556,0.042572,-0.461212,-0.655182,-0.603455
1.585365,0.039764,-0.361237,-0.702667,-0.616760
1.586183,0.041290,-0.171814,-0.755524,-0.634369
1.586837,0.040802,-0.190613,-0.800476,-0.571777
1.587483,0.037323,-0.443909,-0.636597,-0.631714
1.588117,0.038147,-0.153137,-0.660309,-0.736847
1.588762,0.038147,-0.324524,-0.699524,-0.639435
1.589383,0.041107,-0.216522,-0.738861,-0.642883
1.590107,0.041443,-0.340729,-0.634979,-0.694702
1.590774,0.038025,-0.092255,-0.686920,-0.725739
1.591460,0.040131,-0.352295,-0.643188,-0.684113
1.592270,0.042450,-0.374481,-0.686157,-0.627716
1.593159,0.045135,-0.191071,-0.733765,-0.654480
1.594083,0.044434,-0.165985,-0.789917,-0.594543
1.595018,0.044312,-0.248077,-0.755829,-0.606598
1.595921,0.042389,-0.068970,-0.736481,-0.679810
1.596664,0.041626,-0.365051,-0.665955,-0.657104
1.597286,0.036774,-0.352509,-0.602509,-0.722504
1.597908,0.031342,-0.175873,-0.750000,-0.639832
1.598529,0.038513,-0.349304,-0.679443,-0.650726
1.599151,0.044861,-0.117401,-0.748840,-0.657288
1.599899,0.039886,-0.228119,-0.672821,-0.707397
1.600623,0.031189,-0.297577,-0.685394,-0.668304
1.601517,0.036194,-0.292694,-0.787811,-0.548798
1.602208,0.040741,-0.251129,-0.688904,-0.684448
1.602856,0.036438,-0.103546,-0.681824,-0.729828
1.603557,0.043091,-0.328217,-0.682831,-0.654205
1.604257,0.045959,-0.150024,-0.808014,-0.574005
1.604936,0.039612,-0.263702,-0.654236,-0.711456
1.605557,0.036194,-0.365509,-0.746216,-0.560944
1.606211,0.046692,-0.204742,-0.779541,-0.596466
1.607008,0.036682,-0.258820,-0.665833,-0.706055
1.607723,0.037689,-0.345367,-0.659821,-0.670105
1.608466,0.040070,-0.331055,-0.700928,-0.634705
1.609163,0.045868,-0.281128,-0.698822,-0.662659
1.609867,0.037842,-0.050995,-0.728180,-0.684479
1.610612,0.033356,-0.409851,-0.655762,-0.636627
1.611236,0.037109,-0.179810,-0.763550,-0.625641
1.611923,0.037903,-0.214905,-0.751068,-0.629791
1.612754,0.035889,-0.324890,-0.626923,-0.708130
1.613411,0.043945,-0.310425,-0.758362,-0.575012
1.614064,0.044373,-0.368317,-0.635803,-0.679016
1.614912,0.039764,-0.094269,-0.675415,-0.738220
1.615685,0.039520,-0.292633,-0.684357,-0.668213
1.616398,0.045349,-0.186768,-0.493988,-0.853424
1.617063,0.039246,-0.100006,-0.572113,-0.816284
1.617809,0.036194,-0.219391,-0.612671,-0.760895
1.618459,0.046814,-0.237366,-0.503906,-0.830750
1.619082,0.045929,-0.227905,-0.511078,-0.831879
1.619705,0.041534,-0.085175,-0.628845,-0.775116
1.620422,0.043640,-0.146454,-0.646454,-0.753143
1.621136,0.044647,-0.134552,-0.654633,-0.747009
1.621782,0.046295,0.027191,-0.705048,-0.713409
1.622500,0.043518,-0.201691,-0.615570,-0.764709
1.623153,0.043182,-0.097473,-0.671631,-0.735199
1.623840,0.040100,-0.135345,-0.665161,-0.738556
1.624527,0.054626,-0.169464,-0.706390,-0.689606
1.625382,0.046722,-0.156891,-0.637268,-0.758850
1.626048,0.042419,-0.130920,-0.609467,-0.785431
1.626760,0.038300,-0.198578,-0.665100,-0.724884
1.627414,0.043945,-0.184723,-0.580231,-0.796661
1.628061,0.038055,-0.093750,-0.653870,-0.752411
1.628686,0.044891,-0.093903,-0.655121,-0.751038
1.629441,0.048492,-0.039642,-0.684906,-0.732086
1.630203,0.048126,-0.163513,-0.636902,-0.754761
1.631022,0.045135,-0.042694,-0.768311,-0.640259
1.631789,0.044647,-0.202881,-0.665985,-0.719269
1.632439,0.043823,-0.122925,-0.572937,-0.812500
1.633088,0.043274,-0.132935,-0.590729,-0.797485
1.633741,0.040710,-0.127808,-0.668182,-0.733185
1.634391,0.048248,-0.183044,-0.624542,-0.760406
1.635050,0.036621,-0.134338,-0.629364,-0.768677
1.635713,0.044556,-0.163239,-0.698364,-0.700439
1.636380,0.039215,-0.252380,-0.568420,-0.787750
1.637135,0.039459,-0.166687,-0.685425,-0.712524
1.637983,0.046234,-0.121521,-0.661377,-0.745026
1.638696,0.043274,-0.134064,-0.648956,-0.753204
1.639382,0.041534,-0.171814,-0.497803,-0.854645
1.640053,0.042908,-0.063843,-0.619171,-0.782990
1.640737,0.051056,-0.196381,-0.758209,-0.627289
1.641492,0.047516,-0.081085,-0.552124,-0.832062
1.642142,0.046539,-0.212616,-0.584656,-0.785461
1.642768,0.042480,-0.182404,-0.626617,-0.759674
1.643390,0.045807,-0.290863,-0.607574,-0.741058
1.644050,0.036072,-0.180206,-0.629456,-0.761444
1.644888,0.039459,-0.030396,-0.670563,-0.745331
1.645756,0.046234,-0.203217,-0.667358,-0.717133
1.646478,0.042175,-0.262756,-0.505890,-0.823547
1.647203,0.039581,-0.199097,-0.560211,-0.805573
1.647849,0.041290,0.054657,-0.713562,-0.703125
1.648559,0.049469,-0.179657,-0.688904,-0.707428
1.649185,0.045715,-0.154633,-0.606445,-0.781128
1.649806,0.042694,-0.241394,-0.681061,-0.693970
1.650459,0.046021,-0.239136,-0.468384,-0.853760
1.651080,0.045410,-0.202820,-0.662659,-0.722900
1.651769,0.041565,-0.167419,-0.601349,-0.786346
1.652573,0.045380,-0.108887,-0.627045,-0.774200
1.653280,0.047699,-0.178436,-0.493408,-0.852448
1.653989,0.042145,-0.164520,-0.599579,-0.783569
1.654634,0.048218,-0.292480,-0.690582,-0.662292
1.655278,0.044403,-0.055115,-0.616333,-0.785736
1.655960,0.048676,-0.138214,-0.595490,-0.791473
1.656610,0.047089,-0.308167,-0.610474,-0.732574
1.657555,0.039886,-0.337921,-0.723755,-0.607330
1.658387,0.043579,-0.194122,-0.742645,-0.645599
1.659176,0.044647,-0.037048,-0.738434,-0.673615
1.660021,0.035950,-0.234711,-0.678589,-0.699005
1.660926,0.035065,-0.162567,-0.689667,-0.711853
1.661831,0.036896,-0.326752,-0.678223,-0.658417
1.662555,0.043701,-0.325653,-0.714294,-0.626068
1.663208,0.040436,-0.257935,-0.671967,-0.696838
1.663861,0.035980,-0.216858,-0.691345,-0.691345
1.664483,0.036865,-0.295990,-0.715271,-0.634552
1.665116,0.041931,-0.043671,-0.779480,-0.628845
1.665781,0.042877,-0.322662,-0.677368,-0.664551
1.666435,0.037720,-0.359467,-0.730927,-0.582336
1.667115,0.040497,-0.188202,-0.631744,-0.758087
1.667800,0.037109,-0.357147,-0.603455,-0.719238
1.668484,0.042450,-0.381989,-0.727478,-0.572968
1.669159,0.042847,-0.228638,-0.705139,-0.673096
1.669811,0.035065,-0.138763,-0.824615,-0.557617
1.670437,0.037567,-0.330902,-0.627472,-0.710785
1.671058,0.042145,-0.193481,-0.769592,-0.613068
1.671708,0.038177,-0.456757,-0.644257,-0.620209
1.672328,0.043793,-0.049774,-0.766998,-0.640289
1.673107,0.040863,-0.209534,-0.621429,-0.757172
1.673760,0.035767,-0.331787,-0.637878,-0.698608
1.674440,0.043152,-0.329071,-0.606842,-0.728638
1.675299,0.044067,-0.199188,-0.763489,-0.620361
1.676045,0.039734,-0.171814,-0.698242,-0.696045
1.676791,0.049225,-0.406738,-0.750000,-0.522400
1.677436,0.041107,-0.137787,-0.715576,-0.691132
1.678092,0.037354,-0.204437,-0.711853,-0.672424
1.678883,0.041687,-0.265503,-0.705780,-0.659302
1.679582,0.035217,-0.223969,-0.726562,-0.653656
1.680235,0.047028,-0.160156,-0.732422,-0.664062
1.680891,0.040375,-0.487762,-0.615204,-0.622559
1.681623,0.039734,-0.386902,-0.683258,-0.624451
1.682415,0.043976,-0.136963,-0.726105,-0.676117
1.683205,0.039429,-0.224304,-0.698608,-0.684601
1.684020,0.038177,-0.271637,-0.586548,-0.764435
1.684676,0.040009,-0.389679,-0.636169,-0.666687
1.685383,0.040955,-0.245544,-0.665192,-0.705383
1.686012,0.040955,-0.206696,-0.695557,-0.688904
1.686662,0.033783,-0.201111,-0.826111,-0.535339
1.687310,0.045898,-0.266022,-0.778015,-0.572021
1.688003,0.042206,-0.231873,-0.673187,-0.706726
1.688995,0.043549,-0.312256,-0.658234,-0.687775
1.689756,0.038177,-0.262024,-0.742798,-0.622620
1.690488,0.041473,-0.319397,-0.680634,-0.663025
1.691177,0.041229,-0.051361,-0.703125,-0.714294
1.691863,0.040070,-0.308228,-0.657562,-0.694092
1.692562,0.043213,-0.262817,-0.688385,-0.676758
1.693211,0.038788,-0.077118,-0.717316,-0.698608
1.693867,0.035645,-0.222809,-0.665833,-0.715027
1.694517,0.038269,-0.158447,-0.777802,-0.611115
1.695218,0.031281,-0.160828,-0.523407,-0.839203
1.695898,0.036652,-0.075012,-0.765015,-0.640015
1.696547,0.043304,-0.234528,-0.756653,-0.612854
1.697372,0.044220,-0.166687,-0.804169,-0.575012
1.698158,0.038208,-0.016937,-0.765717,-0.647369
1.698808,0.043854,-0.204651,-0.628693,-0.755280
1.699517,0.040344,-0.238647,-0.602295,-0.763641
1.700167,0.038330,-0.214294,-0.595245,-0.776215
1.700816,0.045471,-0.170746,-0.615875,-0.772369
1.701543,0.048370,-0.106079,-0.569275,-0.820374
1.702200,0.043182,-0.176605,-0.636200,-0.753204
1.702913,0.042694,-0.186707,-0.703888,-0.691010
1.703558,0.038055,-0.173096,-0.545685,-0.822144
1.704227,0.043304,-0.171631,-0.639832,-0.754242
1.705137,0.041016,-0.090729,-0.768158,-0.639130
1.705905,0.049103,-0.073334,-0.744385,-0.669189
1.706559,0.044281,-0.162506,-0.654175,-0.739594
1.707215,0.042786,-0.111603,-0.624481,-0.774689
1.707862,0.041901,-0.061432,-0.699585,-0.712738
1.708487,0.044647,-0.114288,-0.626556,-0.773499
1.709162,0.039642,-0.187500,-0.648163,-0.738434
1.709884,0.043182,-0.015259,-0.586304,-0.814728
1.710506,0.047394,-0.244995,-0.596405,-0.767090
1.711361,0.044281,-0.204559,-0.607452,-0.772736
1.712085,0.043182,-0.153198,-0.634064,-0.761719
1.712878,0.050537,-0.120453,-0.753662,-0.651489
1.713611,0.044037,-0.199188,-0.647308,-0.740692
1.714425,0.040833,-0.114380,-0.621094,-0.780273
1.715165,0.040588,-0.226318,-0.575439,-0.786652
1.715895,0.041534,-0.115051,-0.672577,-0.732330
1.716546,0.045105,-0.065063,-0.589447,-0.808960
1.717204,0.038696,-0.127991,-0.689575,-0.715668
1.717860,0.048706,-0.073608,-0.769836,-0.635864
1.718623,0.044067,-0.129181,-0.606262,-0.787506
1.719378,0.044464,-0.096344,-0.566528,-0.821106
1.720112,0.043152,-0.109314,-0.697693,-0.713959
1.720781,0.042725,-0.237091,-0.622864,-0.750000
1.721463,0.045746,-0.157501,-0.618134,-0.773651
1.722163,0.037872,0.041046,-0.642517,-0.770538
1.722819,0.044800,-0.205292,-0.569122,-0.800842
1.723469,0.042267,-0.165222,-0.556549,-0.819580
1.724123,0.040283,-0.101288,-0.681458,-0.729980
1.724792,0.043976,-0.226166,-0.591309,-0.778015
1.725474,0.040436,-0.172119,-0.523285,-0.839539
1.726145,0.045807,-0.228027,-0.674011,-0.708008
1.726889,0.041565,-0.106201,-0.588501,-0.803101
1.727721,0.043518,-0.344543,-0.567230,-0.750000
1.728686,0.047577,-0.117310,-0.673096,-0.734619
1.729551,0.043396,-0.196014,-0.510010,-0.842010
1.730256,0.038635,-0.200439,-0.626038,-0.756226
1.730919,0.048279,-0.138275,-0.687500,-0.717804
1.731663,0.043579,-0.183472,-0.622986,-0.764130
1.732325,0.042236,-0.196991,-0.608246,-0.772736
1.732994,0.041168,-0.216766,-0.691010,-0.695282
1.733654,0.049377,-0.175293,-0.701111,-0.691895
1.734410,0.045135,-0.168701,-0.660583,-0.733765
1.735349,0.040680,-0.013458,-0.661438,-0.751129
1.736192,0.040527,-0.183868,-0.681641,-0.708527
1.736896,0.043365,-0.127686,-0.595764,-0.797882
1.737547,0.041809,-0.164490,-0.510986,-0.848694
1.738230,0.042572,-0.154510,-0.669556,-0.727478
1.738913,0.045319,-0.204468,-0.649811,-0.732819
1.739569,0.039185,-0.281128,-0.798309,-0.534363
1.740218,0.037506,-0.095612,-0.708344,-0.705902
1.740887,0.039673,-0.405121,-0.682892,-0.611115
1.741538,0.039673,-0.120941,-0.744202,-0.660492
1.742194,0.040039,-0.070801,-0.714630,-0.698639
1.742914,0.043152,-0.334045,-0.748962,-0.576599
1.743567,0.044525,-0.210754,-0.661163,-0.723145
1.744216,0.036591,-0.140717,-0.703522,-0.701019
1.744919,0.041351,-0.337006,-0.753326,-0.566101
1.745696,0.043335,-0.311737,-0.728058,-0.612976
1.746368,0.033112,-0.152802,-0.722229,-0.675018
1.747159,0.039520,-0.302338,-0.690704,-0.660492
1.747860,0.039368,-0.283722,-0.776764,-0.562805
1.748483,0.042542,-0.199158,-0.733795,-0.653687
1.749139,0.036926,-0.220306,-0.727753,-0.651001
1.750193,0.038666,-0.280670,-0.714630,-0.641510
1.750928,0.037720,-0.446869,-0.642517,-0.625610
1.751578,0.043396,-0.131592,-0.753601,-0.648346
1.752320,0.035553,-0.134705,-0.746582,-0.655273
1.753042,0.030640,-0.098816,-0.763489,-0.646729
1.753708,0.035278,-0.285004,-0.689148,-0.670990
1.754371,0.045898,-0.102417,-0.749023,-0.656647
1.755014,0.040314,-0.402283,-0.665924,-0.629547
1.755669,0.039825,-0.309662,-0.772949,-0.555054
1.756316,0.043915,-0.134796,-0.760895,-0.636963
1.757127,0.036316,-0.300507,-0.616180,-0.734863
1.757793,0.038269,-0.344513,-0.622040,-0.705750
1.758457,0.040924,0.008942,-0.755615,-0.656952
1.759139,0.038025,-0.270538,-0.729492,-0.630463
1.759767,0.042877,-0.314819,-0.714020,-0.629639
1.760422,0.045471,-0.123505,-0.765198,-0.637665
1.761117,0.035217,-0.247406,-0.666687,-0.705750
1.761829,0.042877,-0.308533,-0.700012,-0.648956
1.762530,0.039215,-0.146149,-0.728333,-0.671234
1.763183,0.038147,-0.181610,-0.695770,-0.700500
1.763863,0.039459,-0.435242,-0.642517,-0.632141
1.764560,0.046387,-0.269714,-0.710632,-0.651581
1.765359,0.040588,-0.144806,-0.728516,-0.671967
1.766085,0.040497,-0.263702,-0.684082,-0.684082
1.766857,0.040894,-0.196045,-0.726898,-0.663025
1.767524,0.042816,-0.164551,-0.760712,-0.630371
1.768415,0.044098,-0.183350,-0.727112,-0.664612
1.769075,0.035309,-0.222809,-0.717621,-0.663239
1.769748,0.041077,-0.196442,-0.747772,-0.638397
1.770492,0.043640,-0.130280,-0.724792,-0.678589
1.771128,0.040680,-0.099548,-0.798645,-0.597290
1.771792,0.039917,-0.305939,-0.748871,-0.589050
1.772451,0.042847,-0.233917,-0.714600,-0.665253
1.773110,0.036194,-0.128296,-0.636139,-0.761810
1.773796,0.039886,-0.210052,-0.735168,-0.646149
1.774451,0.040863,-0.111115,-0.752319,-0.650482
1.775124,0.042358,-0.385284,-0.714294,-0.586609
1.775778,0.040649,-0.357483,-0.694580,-0.631226
1.776466,0.044312,-0.330597,-0.663239,-0.675629
1.777167,0.039703,-0.196106,-0.703461,-0.683838
1.777820,0.042114,-0.350891,-0.725891,-0.598694
1.778545,0.044006,-0.290466,-0.705414,-0.651459
1.779338,0.042572,-0.295349,-0.616302,-0.730255
1.779992,0.039703,-0.245392,-0.699097,-0.673615
1.780645,0.043091,-0.052765,-0.575958,-0.816467
1.781289,0.043060,-0.044708,-0.693634,-0.719177
1.781989,0.046021,-0.180023,-0.670013,-0.722015
1.782621,0.048157,-0.098877,-0.739563,-0.669220
1.783286,0.039398,-0.067780,-0.717316,-0.696289
1.784160,0.048126,-0.175598,-0.702301,-0.694672
1.784896,0.044250,-0.179016,-0.648163,-0.740753
1.785614,0.041779,-0.285736,-0.627441,-0.727814
1.786273,0.046387,-0.070496,-0.718079,-0.696045
1.786935,0.039703,-0.205078,-0.681641,-0.707031
1.787594,0.044678,-0.224518,-0.567352,-0.793884
1.788522,0.042267,-0.169006,-0.488434,-0.861115
1.789179,0.045135,-0.067627,-0.690582,-0.725433
1.789864,0.050323,-0.270081,-0.591248,-0.762787
1.790512,0.038910,-0.009399,-0.694855,-0.725372
1.791238,0.041504,-0.180023,-0.664459,-0.728912
1.791892,0.049438,-0.266113,-0.515045,-0.819763
1.792581,0.044556,-0.082306,-0.627594,-0.777802
1.793237,0.042908,-0.006439,-0.673096,-0.741455
1.793893,0.045929,-0.143433,-0.613556,-0.780884
1.794720,0.048279,-0.169861,-0.578247,-0.799622
1.795655,0.045288,-0.137390,-0.574341,-0.810822
1.796645,0.041656,-0.063904,-0.557281,-0.828217
1.797414,0.036224,-0.005096,-0.637085,-0.771576
1.798117,0.043518,-0.209747,-0.675873,-0.709747
1.798823,0.046173,-0.182556,-0.607147,-0.775818
1.799539,0.048065,-0.178162,-0.611115,-0.775879
1.800188,0.041016,-0.080719,-0.574005,-0.816162
1.800843,0.045380,-0.220001,-0.623657,-0.754547
1.801641,0.041992,-0.309937,-0.597137,-0.743805
1.802298,0.046143,-0.063751,-0.671326,-0.741058
1.802961,0.045410,-0.126556,-0.646942,-0.757172
1.803671,0.044403,-0.237823,-0.587402,-0.776428
1.804343,0.046204,-0.345856,-0.608704,-0.717407
1.805141,0.048248,-0.169861,-0.633606,-0.759552
1.805797,0.044861,-0.235657,-0.592224,-0.772552
1.806444,0.046722,-0.320892,-0.608276,-0.730316
1.807117,0.043304,-0.103851,-0.736542,-0.671173
1.807794,0.044464,-0.203949,-0.546082,-0.815796
1.808518,0.045624,-0.090729,-0.602844,-0.794373
1.809167,0.043549,-0.173004,-0.649811,-0.740509
1.809822,0.049805,-0.090393,-0.684631,-0.725006
1.810483,0.043976,-0.108795,-0.694580,-0.711304
1.811241,0.047211,-0.143982,-0.715973,-0.686798
1.812133,0.045624,-0.159943,-0.666016,-0.732819
1.812936,0.047485,-0.232574,-0.678314,-0.699615
1.813631,0.041687,-0.218079,-0.455963,-0.863464
1.814414,0.046021,-0.138580,-0.779144,-0.616486
1.815068,0.043793,-0.203796,-0.630280,-0.752106
1.815743,0.047974,-0.079865,-0.627380,-0.777588
1.816418,0.044891,-0.194702,-0.631165,-0.756165
1.817080,0.038239,-0.105774,-0.533661,-0.843750
1.817797,0.046478,-0.063507,-0.666687,-0.746033
1.818469,0.044189,-0.097534,-0.674286,-0.736542
1.819245,0.044861,-0.210205,-0.644928,-0.738800
1.820023,0.044891,-0.276642,-0.610657,-0.743866
1.820698,0.045807,-0.020020,-0.606018,-0.800018
1.821473,0.041840,-0.168915,-0.608917,-0.775574
1.822251,0.041412,-0.267700,-0.628326,-0.732330
1.822908,0.038635,-0.210541,-0.753601,-0.626801
1.823587,0.043091,-0.089386,-0.693634,-0.717041
1.824376,0.037415,-0.191193,-0.696106,-0.696106
1.825049,0.040894,-0.313354,-0.746674,-0.588898
1.825717,0.038330,-0.184235,-0.708160,-0.681824
1.826442,0.039673,-0.233826,-0.555573,-0.798615
1.827098,0.038116,-0.333344,-0.623291,-0.712341
1.827767,0.049042,-0.355286,-0.740631,-0.575195
1.828437,0.041077,-0.163696,-0.760101,-0.634552
1.829354,0.037109,-0.205475,-0.735168,-0.651001
1.830209,0.039215,-0.284241,-0.773712,-0.568451
1.830937,0.039764,-0.308167,-0.753082,-0.587769
1.831622,0.038086,-0.125610,-0.724640,-0.678772
1.832400,0.035858,-0.180420,-0.688171,-0.708771
1.833184,0.038452,-0.317566,-0.663513,-0.677734
1.833936,0.041046,-0.274567,-0.761169,-0.593750
1.834626,0.040680,-0.214935,-0.723999,-0.656128
1.835304,0.037109,-0.302002,-0.626251,-0.725250
1.836092,0.043579,-0.302551,-0.693298,-0.657593
1.836873,0.042358,-0.238220,-0.721039,-0.656677
1.837525,0.041901,-0.129395,-0.760986,-0.638184
1.838215,0.031464,-0.133728,-0.750000,-0.651184
1.839021,0.042938,-0.300018,-0.680878,-0.674469
1.839686,0.036469,0.017578,-0.716095,-0.698517
1.840360,0.037140,-0.193085,-0.623779,-0.759918
1.841174,0.038055,-0.234314,-0.787445,-0.572479
1.841841,0.039093,-0.164337,-0.760590,-0.629120
1.842645,0.046753,-0.176239,-0.654205,-0.740112
1.843313,0.041443,-0.275360,-0.698242,-0.660797
1.844073,0.038452,-0.440216,-0.555054,-0.708160
1.844753,0.043457,-0.240509,-0.675110,-0.698334
1.845748,0.041504,-0.252228,-0.681427,-0.692505
1.846559,0.040131,-0.082581,-0.738556,-0.669739
1.847324,0.038208,-0.229492,-0.714996,-0.666687
1.848120,0.038422,-0.407166,-0.642883,-0.652405
1.848772,0.044006,-0.310425,-0.743774,-0.595856
1.849444,0.041473,-0.323029,-0.595154,-0.736755
1.850219,0.038361,-0.351685,-0.631592,-0.693787
1.850931,0.035400,-0.266846,-0.660645,-0.707275
1.851684,0.045166,-0.075562,-0.724457,-0.691132
1.852421,0.035706,-0.293823,-0.685577,-0.672699
1.853099,0.043732,-0.321259,-0.634735,-0.704681
1.853865,0.042816,-0.264984,-0.726501,-0.634644
1.854617,0.039154,-0.149597,-0.752167,-0.643188
1.855287,0.040741,-0.283813,-0.713989,-0.644165
1.855994,0.044769,-0.280762,-0.801239,-0.534851
1.856644,0.044342,-0.101685,-0.813293,-0.578857
1.857314,0.035248,-0.054688,-0.781250,-0.625000
1.858077,0.042694,-0.482849,-0.603027,-0.635223
1.858793,0.042633,-0.222229,-0.686005,-0.693237
1.859515,0.045624,-0.173401,-0.776215,-0.608887
1.860178,0.042877,-0.294891,-0.752167,-0.594025
1.860840,0.043793,-0.179932,-0.782440,-0.602539
1.861661,0.041565,-0.235687,-0.696045,-0.682831
